dropdown_value,dropdown_text,document_link
Rivera,Rivera,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0c3f050ff1c1db7ec1256fac003ef18f?OpenDocument
Rivarolo Mantovano,Rivarolo Mantovano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5f9f7918d35ec900c1258c4900534f83?OpenDocument
Rivarolo Fuori,Rivarolo Fuori,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5f9f7918d35ec900c1258c4900534f83?OpenDocument
Rivarolo Canavese,Rivarolo Canavese,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a906ee80ed32f54fc1256fac003eef30?OpenDocument
Rivara,Rivara,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/734c22af4c27e676c1256fac003eef1b?OpenDocument
Rivalta di Torino,Rivalta di Torino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f975ca5e3cba09a4c1256fac003eef0b?OpenDocument
Riva presso Chieri,Riva presso Chieri,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1db3544c51b65bdfc1256fac003eef77?OpenDocument
Riva di Trento,Riva di Trento,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c7e1830e78ea724cc1256fac003eee7b?OpenDocument
Riva del Garda,Riva del Garda,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c7e1830e78ea724cc1256fac003eee7b?OpenDocument
Ripperia Horte et Insula,Ripperia Horte et Insula,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4390e1072272017bc1256fa40048d215?OpenDocument
Ripperia,Ripperia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1537882a5143835ec1256fac003eef8e?OpenDocument
Rippa,Rippa,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c7e1830e78ea724cc1256fac003eee7b?OpenDocument
Ripomarancia,Ripomarancia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/077a14add2146920c1256fa400491c1b?OpenDocument
Ripi,Ripi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/857344ba8519ffd8c1256fac003eee65?OpenDocument
Riperia,Riperia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0c3f050ff1c1db7ec1256fac003ef18f?OpenDocument
Ripatransone,Ripatransone,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ea450b1077bf31a1c1256fac003eee1f?OpenDocument
Riparolus,Riparolus,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5f9f7918d35ec900c1258c4900534f83?OpenDocument
Riparolium,Riparolium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a906ee80ed32f54fc1256fac003eef30?OpenDocument
Riparia,Riparia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4390e1072272017bc1256fa40048d215?OpenDocument
Ripalta Taurinensis,Ripalta Taurinensis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f975ca5e3cba09a4c1256fac003eef0b?OpenDocument
Ripalimosano,Ripalimosano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/848c7b91eb1887f7c1256fac003eee00?OpenDocument
Ripalimosani,Ripalimosani,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/848c7b91eb1887f7c1256fac003eee00?OpenDocument
Ripafratta (San Giuliano Terme),Ripafratta (San Giuliano Terme),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a4dce7aba0255d0ac1256fac003eedea?OpenDocument
Ripaelimonsanorum,Ripaelimonsanorum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/848c7b91eb1887f7c1256fac003eee00?OpenDocument
Ripa Transonis,Ripa Transonis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ea450b1077bf31a1c1256fac003eee1f?OpenDocument
Ripa Teatina,Ripa Teatina,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f324387edc748b8bc1256fac003eee49?OpenDocument
Ripa de theti,Ripa de theti,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f324387edc748b8bc1256fac003eee49?OpenDocument
Ripa,Ripa,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/848c7b91eb1887f7c1256fac003eee00?OpenDocument
Rio Marina,Rio Marina,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9a3c80b865374020c1256fac003eedd7?OpenDocument
Rimini,Rimini,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/576d118ef158c2d8c1256fac003eebb9?OpenDocument
Rigio,Rigio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bfacefa224a143e3c1256fac003ee7f5?OpenDocument
Rifreddo,Rifreddo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9ca7474130385b48c1256fac003eeb95?OpenDocument
Rieti,Rieti,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4e15effb05b9f019c1256fac003eeb4d?OpenDocument
Riesi,Riesi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a81bfe49df116135c1256fac003eeb37?OpenDocument
Rhodigum,Rhodigum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/308e647ba6284cc9c1256fac003efcba?OpenDocument
Rhacusium,Rhacusium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fbf68fe6b1f9c200c1256fac003ee022?OpenDocument
Rezzato,Rezzato,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fa84878a78f3c365c1256fac003eeb28?OpenDocument
Reviliasco,Reviliasco,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/447e5e4469776107c1256fac003eeb07?OpenDocument
Revigno,Revigno,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1e1113ad466ebba9c1256fac003efbce?OpenDocument
Revigliasco Torinese,Revigliasco Torinese,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/447e5e4469776107c1256fac003eeb07?OpenDocument
Revellum,Revellum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/17a89cf31b067c7ac1256fac003eeaee?OpenDocument
Revello,Revello,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/17a89cf31b067c7ac1256fac003eeaee?OpenDocument
Resiglio,Resiglio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/df0542dda9e47a20c1256fac003ee399?OpenDocument
Renazzo (Cento),Renazzo (Cento),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b7c74e55fa4c1a8cc1256fac003eeade?OpenDocument
Regium,Regium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b89c3d8256f212d8c1256fac003ee853?OpenDocument
Reggio Emilia,Reggio Emilia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b89c3d8256f212d8c1256fac003ee853?OpenDocument
Reggio Calabria,Reggio Calabria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bfacefa224a143e3c1256fac003ee7f5?OpenDocument
Refrancore,Refrancore,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f97ff1a3e0c95e7bc1256fac003ee7e1?OpenDocument
Reffier,Reffier,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0c3f050ff1c1db7ec1256fac003ef18f?OpenDocument
Recinetum,Recinetum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/197bbe24103338d8c1256fac003ee69f?OpenDocument
Recanetum,Recanetum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/197bbe24103338d8c1256fac003ee69f?OpenDocument
Recanatum,Recanatum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/197bbe24103338d8c1256fac003ee69f?OpenDocument
Recanati,Recanati,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/197bbe24103338d8c1256fac003ee69f?OpenDocument
Reate,Reate,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4e15effb05b9f019c1256fac003eeb4d?OpenDocument
Ravone (Bologna),Ravone (Bologna),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ca6eb70552e39702c1256fac003ee692?OpenDocument
Ravenna,Ravenna,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dc2d2f480713d1bec1256fac003ee410?OpenDocument
Ravello,Ravello,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f1f929d8a16621e0c1256fac003ee3aa?OpenDocument
Raugia,Raugia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fbf68fe6b1f9c200c1256fac003ee022?OpenDocument
Rasiglio,Rasiglio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/df0542dda9e47a20c1256fac003ee399?OpenDocument
Rapolano,Rapolano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0c7e6c7b7eacb434c1256fac003ee38d?OpenDocument
Randazzo,Randazzo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d36fef0c1d62a12ec1256fac003ee369?OpenDocument
Ragusium,Ragusium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fbf68fe6b1f9c200c1256fac003ee022?OpenDocument
Ragusa (Dalmazia),Ragusa (Dalmazia),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fbf68fe6b1f9c200c1256fac003ee022?OpenDocument
Ragugia,Ragugia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fbf68fe6b1f9c200c1256fac003ee022?OpenDocument
Ragogna,Ragogna,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b33ea45775e4d852c1256fac003ee014?OpenDocument
Radicondoli,Radicondoli,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0c1767377da50bd4c1256fac003edfbe?OpenDocument
Radicofani,Radicofani,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/124e5752de2adaa1c1256fac003edf57?OpenDocument
Rachanetum,Rachanetum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/197bbe24103338d8c1256fac003ee69f?OpenDocument
Rachanatum,Rachanatum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/197bbe24103338d8c1256fac003ee69f?OpenDocument
Racconigi,Racconigi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/74ccccd4141674ecc1256fac003edf2b?OpenDocument
Racanetum,Racanetum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/197bbe24103338d8c1256fac003ee69f?OpenDocument
Quomoviana,Quomoviana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f3b2f1524a6de2b8c1256f9a0056f09c?OpenDocument
Quilianum,Quilianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f99d15c54972d5aec1256fa40049240f?OpenDocument
Quiliano,Quiliano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f99d15c54972d5aec1256fa40049240f?OpenDocument
Querium,Querium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c5557122721cb63bc1256f9a00491ca8?OpenDocument
Quarona,Quarona,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/369a4f8b504bb7b1c1256fa4004923f3?OpenDocument
Quarata,Quarata,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3116167e51071e30c1256f9a0054e1e2?OpenDocument
Puschlev,Puschlev,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/84aa0219b2d1698ec1256fa400492156?OpenDocument
Puschlavium,Puschlavium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/84aa0219b2d1698ec1256fa400492156?OpenDocument
Purtiliae,Purtiliae,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a7735dbdfd9f4df3c1256fa400491eb1?OpenDocument
Puola,Puola,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/433a25c697a5b543c1256fa400491aaa?OpenDocument
Pulicciano (Castelfranco di Sopra),Pulicciano (Castelfranco di Sopra),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ccce3c1bbc4fb982c1256fa4004923d6?OpenDocument
Pufe,Pufe,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2f0083562010bdc5c1256fa4004919ae?OpenDocument
Priverno,Priverno,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cd18f6971d57b385c1256fa4004923c5?OpenDocument
Pretaloga,Pretaloga,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/941ca84c40d94dd0c1256fa400490c10?OpenDocument
Presenzano,Presenzano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/15f7e3af4da42d8cc1256fa400492395?OpenDocument
Prentium,Prentium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad8498622b8362bec1256fa40048e86d?OpenDocument
Premosellum,Premosellum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/45f046fe516d3ea0c1256fa400492380?OpenDocument
Premosello-Chiovenda,Premosello-Chiovenda,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/45f046fe516d3ea0c1256fa400492380?OpenDocument
Premilcuore,Premilcuore,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/12df51c0fedc20b5c1256fa40049236f?OpenDocument
Predappio,Predappio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/93ae373021e0f320c1256fa400492303?OpenDocument
Pratum,Pratum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/172a0917c1983ff5c1256fa400492224?OpenDocument
Prattica,Prattica,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cd625f55729c2b44c1256fa40048efea?OpenDocument
Prato in Toscana,Prato in Toscana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/172a0917c1983ff5c1256fa400492224?OpenDocument
Prato,Prato,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/172a0917c1983ff5c1256fa400492224?OpenDocument
Pratalonga,Pratalonga,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/941ca84c40d94dd0c1256fa400490c10?OpenDocument
Prata di Pordenone,Prata di Pordenone,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5b2dfcc053fc25c5c1256fa40049220d?OpenDocument
Pradibondo (Bondo),Pradibondo (Bondo),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/76f7bc2bf9bc4f6bc1256fa4004921fd?OpenDocument
Poyo Umbricchio,Poyo Umbricchio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dcf0e09803d5e91cc1256fa400491a49?OpenDocument
Potenza Picena,Potenza Picena,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d7b4b7a3de921c01c1256fa4004921ce?OpenDocument
Postlacum,Postlacum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/84aa0219b2d1698ec1256fa400492156?OpenDocument
Postclavium,Postclavium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/84aa0219b2d1698ec1256fa400492156?OpenDocument
Posina,Posina,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3cfc5373aec5e85dc1256fa4004921be?OpenDocument
Posena,Posena,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3cfc5373aec5e85dc1256fa4004921be?OpenDocument
Poschiavo,Poschiavo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/84aa0219b2d1698ec1256fa400492156?OpenDocument
Porzia,Porzia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a7735dbdfd9f4df3c1256fa400491eb1?OpenDocument
Portusnaonis,Portusnaonis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9370282de428893bc1256fa400491eda?OpenDocument
Portusgruarius,Portusgruarius,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bdb24e71d0303adbc1256fa400492027?OpenDocument
Portus Mauritii,Portus Mauritii,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1e6932b3eeda4b43c1256fa4004920b6?OpenDocument
Portus Caesenaticus,Portus Caesenaticus,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/65fd8a3bb58d7d20c1256f9a0047df79?OpenDocument
Portovenere,Portovenere,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2fe1783acd8a3decc1256fa400492127?OpenDocument
Portovecchio (Portogruaro),Portovecchio (Portogruaro),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/044718c63768e851c1256fa4004920ef?OpenDocument
Portole,Portole,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/efbc836bcb3e59b1c1256fa400492094?OpenDocument
Portogruaro,Portogruaro,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bdb24e71d0303adbc1256fa400492027?OpenDocument
Portoferraio,Portoferraio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c70f818fcf3119a3c1256fa40049200e?OpenDocument
Porto (Castiglione del Lago),Porto (Castiglione del Lago),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ba456df466c4854ec1256fa400491ff8?OpenDocument
Porto Recanati,Porto Recanati,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6ec25e1005cf5889c1256fa4004920d9?OpenDocument
Porto Maurizio,Porto Maurizio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1e6932b3eeda4b43c1256fa4004920b6?OpenDocument
Portico (Portico e San Benedetto),Portico (Portico e San Benedetto),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ed4ee30e35174e09c1256fa400491fe7?OpenDocument
Portico di Romagna,Portico di Romagna,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ed4ee30e35174e09c1256fa400491fe7?OpenDocument
Portia,Portia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a7735dbdfd9f4df3c1256fa400491eb1?OpenDocument
Porretta Terme,Porretta Terme,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e520702988d64d90c1256fa400491fc4?OpenDocument
Porlezza,Porlezza,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e1740e849e431e7fc1256fa400491f83?OpenDocument
