"comune1921","circondario1921","provincia1921","regione1921","fascist_violence","fascist_branch","fascist1921_vv","fascist1921restr","fascist1924_vv","deportations_d","depo_pop_cap1","large_donors","foots_pop6m","excess_mf1918","rain1919","psu1913_vv","psu1919_vv","psu1920d","psu1921_vv","psu1924_vv","strike_agr_1920","z_red_scare_index","lpop1911","sh_pop_1911_be6","larea","centre_alt","max_alt","ard_vol_pop6m","army_suppliers_d","cruent_d","veterans74_95","veterans96_00","dlab","shcrop","landlord_ass","ind_workers","ind_firms","literacy","elites","bourgeoisie","ownfarm_lots1885","nazi_occ_duration","viol_crimes1874","crime1874","lpop2","lpop3","lpop4","ppi1919_vv","fascist1919_vv","nationalist1919_vv","pnf1921_vv","pnf1921_d","ppi1921_vv","off_fascist1924_vv","ppi1924_vv","traditional1919_vv","traditional1921_vv","traditional1924_vv","casualties_pop6m","draft_foots_pop6m","draftres_foots_pop6m","arditi_pop6m","volunt_pop6m","ard_vol_d","ass_memb1900s_pop","ass1900s_d","agrstrike1913_4","indstrike1913_4","agrstrikers1913_4","indstrikers1913_4","fascist_murders","political_violence","other_violence","mlarge1885","jewish_pop1911","monuments1921d","monuments1921_pop","volunteers1866d","volunteers1866_pop","z_fascism_index","no_south","psu_cand1913","salo","KZ","geometry","veterans","province_fe","fascist_spread_21","fascist_spread_24"
"santagapito","isernia","campobasso","abruzzi",0,0,0,0,0.923694789409637,0,0,0,0.0472103022038937,NA,1,0,0,0,0.00900900922715664,0.0120481923222542,0,-1.05090260505676,7.1131420135498,0.158794790506363,7.37400197982788,456,1375,0,0,1,0.26503574848175,0.13787168264389,0.220572143793106,0.0125058619305491,0,0,0,0.639485001564026,0.01125527638942,0.0656557753682137,1,179,6.12937545776367,20.9715824127197,50.5967903137207,359.902160644531,2560.03515625,NA,0,0,0,0,0,0.923694789409637,0,NA,0.990990996360779,0.064257025718689,0.04935622215271,0.0171673819422722,0.0429184548556805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136769187520258,1,0.814332246780396,0,0.814332246780396,-0.086110807955265,0,0,1,0,c(14.2299995422363, 41.5400009155273),0.402907431125641,"campobasso",0,0.923694789409637
"santagatabolognese","bologna","bologna","emilia",0.480538189411163,1,0.26950192451477,NA,0.960104048252106,0,0,0,0.0537190064787865,NA,0.729227602481842,0.0985130146145821,0.874692857265472,1,0.519321382045746,0.0312228966504335,0,1.47821760177612,8.33375072479248,0.187650173902512,8.15536212921143,21,26,0,0,1,0.188691601157188,0.119599595665932,0.379662454128265,0.113459080457687,1,0.0665083155035973,0.0194774344563484,0.750295162200928,0.0131896184757352,0.0754502862691879,1,713,0.271665304899216,1.90165710449219,69.4514007568359,578.790649414062,4823.4970703125,0.0393120385706425,0,0,0,0,0.0848256349563599,0.960104048252106,0.0026019080542028,0.0614250600337982,0.126351058483124,0.00520381610840559,0.0613931529223919,0.0194805189967155,0.0489964596927166,0,0,0,0,0,0,0,0,0,0.240269094705582,0.480538189411163,0,1,0.0014617940178141,0,0,0,0,3.83491516113281,1,1,1,0,c(11.1400003433228, 44.6500015258789),0.30829119682312,"bologna",0.26950192451477,0.690602123737335
"santagatadipuglia","bovino","foggia","puglie",0,0,0.0670917704701424,NA,0.999243021011353,0,0,0,0.0313182808458805,NA,1,0.103724516928196,0.0160000007599592,0,0.0933062881231308,0.000757002271711826,0,-1.02367293834686,8.80357456207275,0.161910489201546,9.35686206817627,700,912,0,0,1,0.187304556369781,0.109260991215706,0.335415989160538,0.0192370936274529,0,0.0344202890992165,0.00905797071754932,0.656227231025696,0.0126603087410331,0.0512989163398743,0,127,3.03720569610596,9.30144309997559,77.5029220581055,682.302795410156,6006.70361328125,0.0309999994933605,0,0,0,0,0.0294117648154497,0.999243021011353,0,0.873000025749207,0.808161795139313,0,0.0345957763493061,0.0152949746698141,0.0309541150927544,0,0,0,0,0,0,0,0,0,0,0,0,1,5.3218853281578e-05,0,0,0,0,0.415566384792328,0,1,0,0,c(15.3699998855591, 41.1300010681152),0.296565547585487,"foggia",0.0670917704701424,0.93215125054121
"santagatadisotto","avellino","avellino","campania",0,0,NA,NA,0.94152045249939,0,0,0,0.0189189184457064,NA,0.890982747077942,0,0,0,NA,0,0,-1.05090260505676,6.78558778762817,0.160451978445053,5.7868971824646,360,1564,0,0,1,0.209249228239059,0.135842368006706,0.258019536733627,0.0292887035757303,0,0.0406320542097092,0.0112866815179586,0.554054081439972,0.0357164517045021,0.102843977510929,0,144,7.45360517501831,16.5804691314697,46.0442008972168,312.436981201172,2120.06860351562,NA,0,0,NA,NA,NA,0.94152045249939,0,NA,NA,0.0526315793395042,0.0297297295182943,0.010810811072588,0.0189189184457064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100151897640899,0,0,0,0,0.311735183000565,0,0,0,0,c(14.8299999237061, 40.8400001525879),0.345091596245766,"avellino",NA,NA
"santagatasopracannobio","pallanza","novara","piemonte",0,0,0.0376896820962429,NA,0.483333319425583,0,0,0,0.0465116277337074,NA,0.760604679584503,0.385714292526245,0.522727251052856,0,0.405063301324844,0.216666668653488,0,-0.161298498511314,6.06145715713501,0.123543120920658,7.22110509872437,209,2189,0,0,0,0.270783513784409,0.170582339167595,0.0679749175906181,0.0022253692150116,0,0,0,0.895348846912384,0.0426866263151169,0.125227600336075,1,718,0.212743327021599,1.70194661617279,36.7412643432617,222.705596923828,1349.92041015625,0.159090906381607,0,0,0,0,0.151898726820946,0.466666668653488,0.0833333358168602,0.318181812763214,0.405348300933838,0.216666668653488,0.0930232554674149,0,0.0465116277337074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475714768981561,0,0,0,0,-0.563790023326874,1,1,1,0,c(8.6899995803833, 46.0699996948242),0.441365852952003,"novara",0.0376896820962429,0.44564363732934
"santagatasulsanterno","lugo","ravenna","emilia",0,0,0.0728629529476166,NA,0.45686274766922,0,0,0,0.034403670579195,NA,0.945979714393616,0.242647051811218,0.566225171089172,0,0.325536072254181,0.164705887436867,0,-0.0872714966535568,7.59890031814575,0.147795587778091,6.86693334579468,14,17,0,0,1,0.352717816829681,0.157190337777138,0.291686505079269,0.137267753481865,0,0.0816125869750977,0.0167158301919699,0.576834857463837,0.0372796580195427,0.100464507937431,0,713,0.737082600593567,3.75912141799927,57.7432861328125,438.785461425781,3334.287109375,0.0463576167821884,0,0,0,0,0.239766076207161,0.45686274766922,0.107843138277531,0.0662251636385918,0.0343495234847069,0.00980392191559076,0.0470183491706848,0.013761468231678,0.0309633035212755,0,0,0,0.0325651317834854,1,0,0,0,0,0,0,0,0,0.00176933337934315,0,0,1,0,-0.404729783535004,1,1,1,0,c(11.8699998855591, 44.4300003051758),0.509908154606819,"ravenna",0.0728629529476166,0.383999794721603
"santagiuletta","voghera","pavia","lombardia",0,0,NA,NA,0.567708313465118,0,0,0,0.0342396795749664,NA,0.751002430915833,1,0.626315772533417,0,NA,0.371527791023254,1,0.784160375595093,7.73499631881714,0.153476163744926,7.06133413314819,95,351,0,0,1,0.23923896253109,0.135805800557137,0.252741307020187,0.0542168691754341,0,0.0155979199334979,0.00346620450727642,0.871097683906555,0.0250439960509539,0.0844727233052254,1,719,1.41551923751831,2.05893707275391,59.8301696777344,462.7861328125,3579.64892578125,0.070175439119339,0,0,NA,NA,NA,0.46875,0.0364583320915699,0.303508758544922,NA,0.0190972238779068,0.0412890240550041,0.0100704934448004,0.0302114803344011,0,0,0,0,1,0,0,0,0,0,0,0,1,0.000324044085573405,0,0,1,0,-0.472331255674362,1,1,1,0,c(9.1899995803833, 45.0200004577637),0.375044763088226,"pavia",NA,NA
"santagiulia","savona","genova","liguria",0,0,0.0723167508840561,NA,0.100000001490116,0,0,0,0.0349854230880737,NA,0.763244032859802,0,0,0,0.110091745853424,0.171428576111794,0,-1.05090260505676,6.67582321166992,0.167717531323433,7.66058540344238,318,836,0,0,1,0.150121778249741,0.0846447125077248,0.11331582814455,0.0954187363386154,0,0,0,0.82798832654953,0.0304445084184408,0.0739227682352066,0,717,0,2.05926084518433,44.5666160583496,297.518859863281,1986.18322753906,0.448275864124298,0,0,0,0,0.532110095024109,0.100000001490116,0.228571429848671,0.413793116807938,0.28548139333725,0.5,0.0670553967356682,0.0145772593095899,0.0320699699223042,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000388364278478548,0,0,0,0,-0.969232976436615,1,0,1,0,c(8.22999954223633, 44.4700012207031),0.234766490757465,"genova",0.0723167508840561,0.02768325060606
"santagiustina","feltre","belluno","veneto",0,0,0.0172623004764318,NA,0.356481492519379,0,0,0,0.0436827950179577,NA,1,0.0947712436318398,0.35762482881546,0,0.375486373901367,0.163194447755814,0,-0.442278295755386,8.42683029174805,0.210157617926598,8.1140251159668,307,2186,0.000672043010126799,0,1,0.317837834358215,0.17899064719677,0.0761324986815453,0.0493584722280502,0,0.0646310448646545,0.0106870224699378,0.821908593177795,0.0153181459754705,0.0708955228328705,1,720,0.852127492427826,8.03840255737305,71.0114669799805,598.401611328125,5042.62890625,0.287449389696121,0,0,0,0,0.446498066186905,0.356481492519379,0.458333343267441,0.354925781488419,0.160753265023232,0.0127314813435078,0.0826612934470177,0.0168010760098696,0.0396505370736122,0.000672043010126799,0,1,0,0,0,0,0,0,0,0,0,0,4.58505273854826e-05,0,0,0,0,-0.879902899265289,1,1,1,0,c(12.0500001907349, 46.0800018310547),0.496828481554985,"belluno",0.0172623004764318,0.339219192042947
"santagiustinaincolle","padova","padova","veneto",0,0,0.0279387962073088,NA,0.255017697811127,0,0,0,0.0276367738842964,NA,0.992906749248505,0.00615763524547219,0.368770778179169,0,0.1043566390872,0.114521838724613,0,-0.423309534788132,8.43402862548828,0.211693108081818,7.48941230773926,24,31,0,0,1,0.269479960203171,0.136416211724281,0.177589386701584,0.00934681016951799,0,0.0220361389219761,0.00749228755012155,0.765369415283203,0.0122812734916806,0.0760786831378937,0,720,0.508960366249084,3.24127411842346,71.1328353881836,599.936401367188,5059.880859375,0.312292367219925,0,0,0,0,0.778115510940552,0.255017697811127,0.6092090010643,0.318936884403229,0.0895890668034554,0.00826446246355772,0.0411731526255608,0.0169204734265804,0.0270727574825287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133819063194096,0,0,0,0,-0.978596329689026,1,1,1,0,c(11.9099998474121, 45.560001373291),0.405896171927452,"padova",0.0279387962073088,0.227078901603818
"santagostino","cento","ferrara","emilia",0,1,0.546638548374176,NA,0.980867326259613,0,0,0,0.0335374735295773,NA,0.941660463809967,0.567251443862915,0.635924696922302,1,0.138178557157516,0.0119047621265054,1,1.84103643894196,9.02785873413086,0.168746992945671,8.52971458435059,19,19,0.000291630218271166,0,1,0.315810739994049,0.168171778321266,0.369368612766266,0.0360906012356281,1,0.0816227942705154,0.0154552040621638,0.769028842449188,0.0328548923134804,0.0850410684943199,0,716,0.381795972585678,4.96334743499756,81.5022354125977,735.790649414062,6642.6142578125,0.251569300889969,0,0,0,0,0.0219829510897398,0.980867326259613,0.00552721088752151,0.112506039440632,0.286021828651428,0,0.0454943142831326,0.0122484685853124,0.0326625853776932,0.000291630218271166,0,1,0.00720115238800645,1,0,0,0,0,0,0.12001920491457,0.12001920491457,1,0.000514390063472092,1,0.12001920491457,1,0.12001920491457,4.26866388320923,1,1,1,0,c(11.3999996185303, 44.7799987792969),0.483982518315315,"ferrara",0.546638548374176,0.434228777885437
"santalbanodibobbio","bobbio","pavia","lombardia",0,0,0.0900867655873299,NA,0.972392618656158,0,0,0,0.0381355918943882,NA,0.747325301170349,0,0.434426218271255,0,0.624113500118256,0.021472392603755,0,-0.31157374382019,6.20253562927246,0.145748987793922,6.706862449646,448,871,0,0,1,0.23923896253109,0.136025086045265,0.248362451791763,0.0409388653934002,0,0.00716845877468586,0.00358422938734293,0.932203412055969,0.0177401751279831,0.0605895183980465,1,719,0.450992196798325,2.1046302318573,38.4714469909668,238.620529174805,1480.05236816406,0.13934426009655,0,0,0,0,0.148936167359352,0.969325125217438,0.00306748459115624,0.426229506731033,0.136863589286804,0.00306748459115624,0.0466101691126823,0.0211864411830902,0.0338983051478863,0,0,0,0,0,0,0,0,0,0,0,0,1,5.47075869690161e-05,0,0,0,0,0.504538953304291,1,1,1,0,c(9.19999980926514, 44.8699989318848),0.375264048576355,"pavia",0.0900867655873299,0.882305853068829
"santalbanostura","mondovi","cuneo","piemonte",0,0,0,0,0.070833332836628,0,0,0,0.0283446703106165,NA,0.678068518638611,0,0.111510790884495,0,NA,0.0750000029802322,0,-0.86112779378891,7.6241307258606,0.167562291026115,7.94200658798218,378,411,0,0,1,0.228806167840958,0.144178718328476,0.185440614819527,0.058237548917532,0,0.0365384630858898,0.0115384617820382,0.858276665210724,0.0337164774537086,0.0896551758050919,1,721,0.342759221792221,2.05655527114868,58.127368927002,443.170654296875,3378.791015625,0.557553946971893,0,0,0,0,NA,0.0625,0.462500005960464,0.33093523979187,NA,0.391666680574417,0.0498866215348244,0.0158730167895555,0.0249433107674122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234149061725475,0,0,0,0,-1.4277606010437,1,0,1,0,c(7.73999977111816, 44.5),0.372984886169434,"cuneo",0,0.070833332836628
"santalessioconvialone","pavia","pavia","lombardia",0,0,0.0952667593955994,NA,0.559210538864136,0,0,0,0.0443548373878002,NA,0.786102056503296,0.240384608507156,0.430107533931732,0,0.606666684150696,0.309210538864136,1,0.45024311542511,6.42648839950562,0.200647249817848,6.48463535308838,83,86,0.00403225794434547,0,1,0.237187013030052,0.138420805335045,0.489114165306091,0.00797739718109369,0,0.0559210516512394,0.0197368413209915,0.754032254219055,0.0113844107836485,0.0894964188337326,0,719,0.26153364777565,1.09844124317169,41.2997512817383,265.412384033203,1705.66955566406,0.419354826211929,0,0,0,0,0.153333336114883,0.539473712444305,0.0723684206604958,0.150537639856339,0.144733235239983,0.0460526309907436,0.0604838691651821,0.0120967738330364,0.0403225794434547,0.00403225794434547,0,1,0,0,0,0,0,0,0,0,0,1,0.00024741911329329,0,0,1,0,-0.115886896848679,1,1,1,0,c(9.22999954223633, 45.2200012207031),0.375607818365097,"pavia",0.0952667593955994,0.463943779468536
"santaluciadipiave","treviso","treviso","veneto",0,0,0.0477199517190456,NA,0.41519433259964,0,0,0,0.0402629412710667,NA,0.936009287834167,0.0290556903928518,0.36392405629158,0,0.421955406665802,0.286219090223312,0,-0.431557953357697,8.04044723510742,0.184278354048729,7.5963921546936,59,68,0.000821692694444209,0,1,0.255835086107254,0.146262183785439,0.149430319666862,0.207712531089783,0,0.163306444883347,0.00806451588869095,0.781429767608643,0.0236634537577629,0.0784399658441544,1,721,0.640459358692169,2.915194272995,64.6487884521484,519.80517578125,4179.46630859375,0,0,0,0,0,0.286449402570724,0.41519433259964,0.141342759132385,0,0.209569931030273,0.007067137863487,0.0517666377127171,0.0180772393941879,0.0377978645265102,0.000821692694444209,0,1,0,0,0,0,0,0,0,0,0,0,0.000242280613747425,0,0,1,0,-0.613747000694275,1,1,1,0,c(12.289999961853, 45.8300018310547),0.402097269892693,"treviso",0.0477199517190456,0.367474380880594
"santaluciadiserino","avellino","avellino","campania",0,0,NA,NA,0.916279077529907,0,0,0,0.0462427735328674,NA,0.887982904911041,0,0,0,NA,0,0,-1.05090260505676,7.08002662658691,0.420875430107117,6.0867748260498,395,1148,0,0,1,0.209249228239059,0.135797217488289,0.258019536733627,0.0292887035757303,0,0,0,0.546242773532867,0.0357164517045021,0.102843977510929,0,144,3.40024137496948,11.846001625061,50.1267776489258,354.89892578125,2512.69384765625,NA,0,0,NA,NA,NA,0.916279077529907,0,NA,NA,0.0837209299206734,0.0520231202244759,0.0260115601122379,0.0462427735328674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100151897640899,1,0.841750860214233,0,0.841750860214233,0.258791744709015,0,0,0,0,c(14.8699998855591, 40.8699989318848),0.345046445727348,"avellino",NA,NA
"santamargheritadadige","padova","padova","veneto",0,0,0.0565017051994801,NA,0.667300403118134,0,0,0,0.0333333350718021,NA,0.956780135631561,0.445736438035965,0.772171258926392,1,0.460869550704956,0.134980991482735,1,2.07290768623352,7.91132402420044,0.168255135416985,7.1459846496582,12,12,0.00101010105572641,0,1,0.269479960203171,0.136538460850716,0.372205555438995,0.0237030684947968,0,0.0155355678871274,0.00654129171743989,0.819191932678223,0.0164757762104273,0.0947510302066803,1,720,0.738279819488525,3.32225918769836,62.5890464782715,495.162231445312,3917.38891601562,0.189602449536324,0,0,0,0,0.30144926905632,0.667300403118134,0.193916350603104,0.0382262989878654,0.181179463863373,0,0.0474747456610203,0.0131313130259514,0.0282828286290169,0.00101010105572641,0,1,0.0879765376448631,1,0,0,0,0,0,0,0,0,0.00133819063194096,0,0,1,0,-0.167045548558235,1,1,1,0,c(11.5699996948242, 45.2000007629395),0.406018421053886,"padova",0.0565017051994801,0.610798697918653
"santamargheritadibobbio","bobbio","pavia","lombardia",0,0,0.0931378901004791,NA,0.933734953403473,0,0,0,0.0357732847332954,NA,0.671691179275513,0,0.123456791043282,0,0.4469273686409,0.0180722884833813,0,-0.840797483921051,6.53087759017944,0.185131192207336,7.19518709182739,570,1699,0,0,1,0.23923896253109,0.135992988944054,0.260280281305313,0.0257293824106455,0,0,0,0.870175421237946,0.0101079717278481,0.0654720813035965,1,719,0.225937634706497,3.84093999862671,42.6523628234863,278.557342529297,1819.22399902344,0.537037014961243,0,0,0,0,0.31843575835228,0.927710831165314,0.0301204826682806,0.339506179094315,0.141498982906342,0.0120481923222542,0.0540027096867561,0.0140350880101323,0.0350877195596695,0,0,0,0,0,0,0,0,0,0,0,0,1,5.47075869690161e-05,0,0,0,0,0.461135923862457,1,1,1,0,c(9.25, 44.7700004577637),0.375231951475143,"pavia",0.0931378901004791,0.840597063302994
"santamargheritaligure","chiavari","genova","liguria",0.126182958483696,0,0.0867289826273918,0.0867289826273918,0.680262207984924,0,0,0,0.0108729414641857,NA,1,0,0.22423742711544,0,0.281320333480835,0.134013116359711,0,-0.66928380727768,8.9777774810791,0.118107251822948,6.89264154434204,3,610,0,0,1,0.149540349841118,0.0737685859203339,0.0511214770376682,0.0492044202983379,0,0.134186178445816,0.0225911810994148,0.75582480430603,0.0877372398972511,0.123394466936588,1,719,2.02885484695435,4.68890905380249,80.6004867553711,723.613220214844,6496.43896484375,0.306677669286728,0,0,0,0,0.27156788110733,0.680262207984924,0.100509829819202,0.399010717868805,0.334876418113708,0.0793882012367249,0.0254737492650747,0.0021745883859694,0.00838769786059856,0,0,0,0,0,0,0,0,0,0,0.126182958483696,0,0,0.000509084551595151,0,0,0,0,0.335749596357346,1,0,1,0,c(9.22000026702881, 44.3300018310547),0.223308935761452,"genova",0.0867289826273918,0.593533225357533
"santamariadellacroce","crema","cremona","lombardia",0.472589790821075,0,NA,NA,0.541125535964966,0,0,0,0.0287356320768595,NA,0.891663730144501,0.3772893846035,0.587341785430908,1,NA,0.357142865657806,0,0.98918890953064,7.65728282928467,0.180529296398163,6.62007331848145,79,82,0,0,1,0.337421894073486,0.203191593289375,0.35095626115799,0.00450769532471895,0,0.0130597017705441,0.0055970149114728,0.822988510131836,0.038637388497591,0.10438534617424,0,718,1.0764262676239,4.24238586425781,58.6339797973633,448.976959228516,3437.94360351562,0.329113930463791,0,0,NA,NA,NA,0.538961052894592,0.0757575780153275,0.0835443064570427,NA,0.0151515156030655,0.0413793101906776,0.0057471264153719,0.0275862067937851,0,0,0,0,0,0,0,0,0,0,0.472589790821075,0,1,7.6378149969969e-05,0,0,0,0,1.0195859670639,1,1,1,0,c(9.69999980926514, 45.3499984741211),0.540613487362862,"cremona",NA,NA
"santamariadellaversa","voghera","pavia","lombardia",0,0,0.0592723116278648,NA,0.743044197559357,0,0,1,0.0395655557513237,NA,0.707906067371368,1,0.599303126335144,1,0.669683277606964,0.191489368677139,1,1.77871203422546,7.95437240600586,0.170646071434021,7.32383060455322,194,515,0,0,1,0.23923896253109,0.135645002126694,0.252741307020187,0.0542168691754341,0,0.037234041839838,0.00997340399771929,0.785880506038666,0.0250439960509539,0.0844727233052254,1,719,0.780640125274658,3.64298725128174,63.2720413208008,503.289367675781,4003.35107421875,0.0818815305829048,0,0,0,0,0.180995479226112,0.685761034488678,0.0327332243323326,0.318815320730209,0.0900489613413811,0.0278232395648956,0.0488750971853733,0.0186190847307444,0.0349107831716537,0,0,0,0.121137641370296,1,0,0,0,0,0,0,0,1,0.000324044056469575,0,0,0,0,-0.0320824794471264,1,1,1,0,c(9.30000019073486, 44.9900016784668),0.374883964657784,"pavia",0.0592723116278648,0.683771885931492
"santamariadelmonte","varese","como","lombardia",0,0,0.0534563809633255,NA,0.376811593770981,0,0,0,0.0555555559694767,NA,0.674935877323151,0.26829269528389,0.209876537322998,0,0.171052634716034,0.130434781312943,0,-0.693723917007446,6.08221912384033,0.0867579877376556,5.48063898086548,382,1032,0,0,1,0.254373610019684,0.156327188014984,0.0820770487189293,0.00554052321240306,0,0.0419161692261696,0.0239520967006683,0.993055582046509,0.0282180123031139,0.0909032374620438,1,719,1.07310092449188,4.22736740112305,36.9933891296387,225.001907348633,1368.51086425781,0.543209850788116,0,0,0,0,0.565789461135864,0.376811593770981,0.449275374412537,0.246913582086563,0.209701523184776,0.028985507786274,0.0694444477558136,0.0138888889923692,0.0555555559694767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219872948946431,0,0,1,0,-0.641394972801208,1,1,1,0,c(8.78999996185303, 45.8600006103516),0.410700798034668,"como",0.0534563809633255,0.323355212807655
